source_record_id,legal_name,trade_name,document_number,status,billing_street,billing_number,billing_district,billing_city,billing_state,billing_country,billing_postal_code,contact_email,contact_phone,external_id
SRC-CUST-00375,Cliente 0375 Comercio e Servicos Ltda,Cliente 0375,13000000000375,active,Rua Comercial 15,126,Centro,Campinas,SP,Brasil,13015075,financeiro0375@cliente.com.br,19900000375,CLI-0375
SRC-CUST-00376,Cliente 0376 Comercio e Servicos Ltda,Cliente 0376,13000000000376,active,Rua Comercial 16,127,Distrito Industrial,Sumare,SP,Brasil,13016076,financeiro0376@cliente.com.br,19900000376,CLI-0376
SRC-CUST-00377,Cliente 0377 Comercio e Servicos Ltda,Cliente 0377,13000000000377,inactive,Rua Comercial 17,128,Centro,Valinhos,SP,Brasil,13017077,financeiro0377@cliente.com.br,19900000377,CLI-0377
SRC-CUST-00378,Cliente 0378 Comercio e Servicos Ltda,Cliente 0378,13000000000378,active,Rua Comercial 18,129,Centro,Hortolandia,SP,Brasil,13018078,financeiro0378@cliente.com.br,19900000378,CLI-0378
SRC-CUST-00379,Cliente 0379 Comercio e Servicos Ltda,Cliente 0379,13000000000379,active,Rua Comercial 19,130,Centro,Paulinia,SP,Brasil,13019079,financeiro0379@cliente.com.br,19900000379,CLI-0379
SRC-CUST-00380,Cliente 0380 Comercio e Servicos Ltda,Cliente 0380,13000000000380,active,Rua Comercial 20,131,Distrito Industrial,Campinas,SP,Brasil,13020080,financeiro0380@cliente.com.br,19900000380,CLI-0380
SRC-CUST-00381,Cliente 0381 Comercio e Servicos Ltda,Cliente 0381,13000000000381,active,Rua Comercial 21,132,Centro,Sumare,SP,Brasil,13021081,financeiro0381@cliente.com.br,19900000381,CLI-0381
SRC-CUST-00382,Cliente 0382 Comercio e Servicos Ltda,Cliente 0382,13000000000382,active,Rua Comercial 22,133,Centro,Valinhos,SP,Brasil,13022082,financeiro0382@cliente.com.br,19900000382,CLI-0382
SRC-CUST-00383,Cliente 0383 Comercio e Servicos Ltda,Cliente 0383,13000000000383,active,Rua Comercial 23,134,Centro,Hortolandia,SP,Brasil,13023083,financeiro0383@cliente.com.br,19900000383,CLI-0383
SRC-CUST-00384,Cliente 0384 Comercio e Servicos Ltda,Cliente 0384,13000000000384,active,Rua Comercial 24,135,Distrito Industrial,Paulinia,SP,Brasil,13024084,financeiro0384@cliente.com.br,19900000384,CLI-0384
SRC-CUST-00385,Cliente 0385 Comercio e Servicos Ltda,Cliente 0385,13000000000385,active,Rua Comercial 25,136,Centro,Campinas,SP,Brasil,13025085,financeiro0385@cliente.com.br,19900000385,CLI-0385
SRC-CUST-00386,Cliente 0386 Comercio e Servicos Ltda,Cliente 0386,13000000000386,active,Rua Comercial 26,137,Centro,Sumare,SP,Brasil,13026086,financeiro0386@cliente.com.br,19900000386,CLI-0386
SRC-CUST-00387,Cliente 0387 Comercio e Servicos Ltda,Cliente 0387,13000000000387,active,Rua Comercial 27,138,Centro,Valinhos,SP,Brasil,13027087,financeiro0387@cliente.com.br,19900000387,CLI-0387
SRC-CUST-00388,Cliente 0388 Comercio e Servicos Ltda,Cliente 0388,13000000000388,active,Rua Comercial 28,139,Distrito Industrial,Hortolandia,SP,Brasil,13028088,financeiro0388@cliente.com.br,19900000388,CLI-0388
SRC-CUST-00389,Cliente 0389 Comercio e Servicos Ltda,Cliente 0389,13000000000389,active,Rua Comercial 29,140,Centro,Paulinia,SP,Brasil,13029089,financeiro0389@cliente.com.br,19900000389,CLI-0389
SRC-CUST-00390,Cliente 0390 Comercio e Servicos Ltda,Cliente 0390,13000000000390,active,Rua Comercial 30,141,Centro,Campinas,SP,Brasil,13030090,financeiro0390@cliente.com.br,19900000390,CLI-0390
SRC-CUST-00391,Cliente 0391 Comercio e Servicos Ltda,Cliente 0391,13000000000391,active,Rua Comercial 31,142,Centro,Sumare,SP,Brasil,13031091,financeiro0391@cliente.com.br,19900000391,CLI-0391
SRC-CUST-00392,Cliente 0392 Comercio e Servicos Ltda,Cliente 0392,13000000000392,active,Rua Comercial 32,143,Distrito Industrial,Valinhos,SP,Brasil,13032092,financeiro0392@cliente.com.br,19900000392,CLI-0392
SRC-CUST-00393,Cliente 0393 Comercio e Servicos Ltda,Cliente 0393,13000000000393,active,Rua Comercial 33,144,Centro,Hortolandia,SP,Brasil,13033093,financeiro0393@cliente.com.br,19900000393,CLI-0393
SRC-CUST-00394,Cliente 0394 Comercio e Servicos Ltda,Cliente 0394,13000000000394,active,Rua Comercial 34,145,Centro,Paulinia,SP,Brasil,13034094,financeiro0394@cliente.com.br,19900000394,CLI-0394
SRC-CUST-00395,Cliente 0395 Comercio e Servicos Ltda,Cliente 0395,13000000000395,active,Rua Comercial 35,146,Centro,Campinas,SP,Brasil,13035095,financeiro0395@cliente.com.br,19900000395,CLI-0395
SRC-CUST-00396,Cliente 0396 Comercio e Servicos Ltda,Cliente 0396,13000000000396,active,Rua Comercial 36,147,Distrito Industrial,Sumare,SP,Brasil,13036096,financeiro0396@cliente.com.br,19900000396,CLI-0396
SRC-CUST-00397,Cliente 0397 Comercio e Servicos Ltda,Cliente 0397,13000000000397,active,Rua Comercial 37,148,Centro,Valinhos,SP,Brasil,13037097,financeiro0397@cliente.com.br,19900000397,CLI-0397
SRC-CUST-00398,Cliente 0398 Comercio e Servicos Ltda,Cliente 0398,13000000000398,active,Rua Comercial 38,149,Centro,Hortolandia,SP,Brasil,13038098,financeiro0398@cliente.com.br,19900000398,CLI-0398
SRC-CUST-00399,Cliente 0399 Comercio e Servicos Ltda,Cliente 0399,13000000000399,active,Rua Comercial 39,150,Centro,Paulinia,SP,Brasil,13039099,financeiro0399@cliente.com.br,19900000399,CLI-0399
SRC-CUST-00400,Cliente 0400 Comercio e Servicos Ltda,Cliente 0400,13000000000400,active,Rua Comercial 40,151,Distrito Industrial,Campinas,SP,Brasil,13040000,financeiro0400@cliente.com.br,19900000400,CLI-0400
SRC-CUST-00401,Cliente 0401 Comercio e Servicos Ltda,Cliente 0401,13000000000401,active,Rua Comercial 41,152,Centro,Sumare,SP,Brasil,13041001,financeiro0401@cliente.com.br,19900000401,CLI-0401
SRC-CUST-00402,Cliente 0402 Comercio e Servicos Ltda,Cliente 0402,13000000000402,active,Rua Comercial 42,153,Centro,Valinhos,SP,Brasil,13042002,financeiro0402@cliente.com.br,19900000402,CLI-0402
SRC-CUST-00403,Cliente 0403 Comercio e Servicos Ltda,Cliente 0403,13000000000403,active,Rua Comercial 43,154,Centro,Hortolandia,SP,Brasil,13043003,financeiro0403@cliente.com.br,19900000403,CLI-0403
SRC-CUST-00404,Cliente 0404 Comercio e Servicos Ltda,Cliente 0404,13000000000404,active,Rua Comercial 44,155,Distrito Industrial,Paulinia,SP,Brasil,13044004,financeiro0404@cliente.com.br,19900000404,CLI-0404
SRC-CUST-00405,Cliente 0405 Comercio e Servicos Ltda,Cliente 0405,13000000000405,active,Rua Comercial 45,156,Centro,Campinas,SP,Brasil,13045005,financeiro0405@cliente.com.br,19900000405,CLI-0405
SRC-CUST-00406,Cliente 0406 Comercio e Servicos Ltda,Cliente 0406,13000000000406,inactive,Rua Comercial 46,157,Centro,Sumare,SP,Brasil,13046006,financeiro0406@cliente.com.br,19900000406,CLI-0406
SRC-CUST-00407,Cliente 0407 Comercio e Servicos Ltda,Cliente 0407,13000000000407,active,Rua Comercial 47,158,Centro,Valinhos,SP,Brasil,13047007,financeiro0407@cliente.com.br,19900000407,CLI-0407
SRC-CUST-00408,Cliente 0408 Comercio e Servicos Ltda,Cliente 0408,13000000000408,active,Rua Comercial 48,159,Distrito Industrial,Hortolandia,SP,Brasil,13048008,financeiro0408@cliente.com.br,19900000408,CLI-0408
SRC-CUST-00409,Cliente 0409 Comercio e Servicos Ltda,Cliente 0409,13000000000409,active,Rua Comercial 49,160,Centro,Paulinia,SP,Brasil,13049009,financeiro0409@cliente.com.br,19900000409,CLI-0409
SRC-CUST-00410,Cliente 0410 Comercio e Servicos Ltda,Cliente 0410,13000000000410,active,Rua Comercial 50,161,Centro,Campinas,SP,Brasil,13050010,financeiro0410@cliente.com.br,19900000410,CLI-0410
SRC-CUST-00411,Cliente 0411 Comercio e Servicos Ltda,Cliente 0411,13000000000411,active,Rua Comercial 51,162,Centro,Sumare,SP,Brasil,13051011,financeiro0411@cliente.com.br,19900000411,CLI-0411
SRC-CUST-00412,Cliente 0412 Comercio e Servicos Ltda,Cliente 0412,13000000000412,active,Rua Comercial 52,163,Distrito Industrial,Valinhos,SP,Brasil,13052012,financeiro0412@cliente.com.br,19900000412,CLI-0412
SRC-CUST-00413,Cliente 0413 Comercio e Servicos Ltda,Cliente 0413,13000000000413,active,Rua Comercial 53,164,Centro,Hortolandia,SP,Brasil,13053013,financeiro0413@cliente.com.br,19900000413,CLI-0413
SRC-CUST-00414,Cliente 0414 Comercio e Servicos Ltda,Cliente 0414,13000000000414,active,Rua Comercial 54,165,Centro,Paulinia,SP,Brasil,13054014,financeiro0414@cliente.com.br,19900000414,CLI-0414
SRC-CUST-00415,Cliente 0415 Comercio e Servicos Ltda,Cliente 0415,13000000000415,active,Rua Comercial 55,166,Centro,Campinas,SP,Brasil,13055015,financeiro0415@cliente.com.br,19900000415,CLI-0415
SRC-CUST-00416,Cliente 0416 Comercio e Servicos Ltda,Cliente 0416,13000000000416,active,Rua Comercial 56,167,Distrito Industrial,Sumare,SP,Brasil,13056016,financeiro0416@cliente.com.br,19900000416,CLI-0416
SRC-CUST-00417,Cliente 0417 Comercio e Servicos Ltda,Cliente 0417,13000000000417,active,Rua Comercial 57,168,Centro,Valinhos,SP,Brasil,13057017,financeiro0417@cliente.com.br,19900000417,CLI-0417
SRC-CUST-00418,Cliente 0418 Comercio e Servicos Ltda,Cliente 0418,13000000000418,active,Rua Comercial 58,169,Centro,Hortolandia,SP,Brasil,13058018,financeiro0418@cliente.com.br,19900000418,CLI-0418
SRC-CUST-00419,Cliente 0419 Comercio e Servicos Ltda,Cliente 0419,13000000000419,active,Rua Comercial 59,170,Centro,Paulinia,SP,Brasil,13059019,financeiro0419@cliente.com.br,19900000419,CLI-0419
SRC-CUST-00420,Cliente 0420 Comercio e Servicos Ltda,Cliente 0420,13000000000420,active,Rua Comercial 60,171,Distrito Industrial,Campinas,SP,Brasil,13060020,financeiro0420@cliente.com.br,19900000420,CLI-0420
SRC-CUST-00421,Cliente 0421 Comercio e Servicos Ltda,Cliente 0421,13000000000421,active,Rua Comercial 61,172,Centro,Sumare,SP,Brasil,13061021,financeiro0421@cliente.com.br,19900000421,CLI-0421
SRC-CUST-00422,Cliente 0422 Comercio e Servicos Ltda,Cliente 0422,13000000000422,active,Rua Comercial 62,173,Centro,Valinhos,SP,Brasil,13062022,financeiro0422@cliente.com.br,19900000422,CLI-0422
SRC-CUST-00423,Cliente 0423 Comercio e Servicos Ltda,Cliente 0423,13000000000423,active,Rua Comercial 63,174,Centro,Hortolandia,SP,Brasil,13063023,financeiro0423@cliente.com.br,19900000423,CLI-0423
SRC-CUST-00424,Cliente 0424 Comercio e Servicos Ltda,Cliente 0424,13000000000424,active,Rua Comercial 64,175,Distrito Industrial,Paulinia,SP,Brasil,13064024,financeiro0424@cliente.com.br,19900000424,CLI-0424
SRC-CUST-00425,Cliente 0425 Comercio e Servicos Ltda,Cliente 0425,13000000000425,active,Rua Comercial 65,176,Centro,Campinas,SP,Brasil,13065025,financeiro0425@cliente.com.br,19900000425,CLI-0425
SRC-CUST-00426,Cliente 0426 Comercio e Servicos Ltda,Cliente 0426,13000000000426,active,Rua Comercial 66,177,Centro,Sumare,SP,Brasil,13066026,financeiro0426@cliente.com.br,19900000426,CLI-0426
SRC-CUST-00427,Cliente 0427 Comercio e Servicos Ltda,Cliente 0427,13000000000427,active,Rua Comercial 67,178,Centro,Valinhos,SP,Brasil,13067027,financeiro0427@cliente.com.br,19900000427,CLI-0427
SRC-CUST-00428,Cliente 0428 Comercio e Servicos Ltda,Cliente 0428,13000000000428,active,Rua Comercial 68,179,Distrito Industrial,Hortolandia,SP,Brasil,13068028,financeiro0428@cliente.com.br,19900000428,CLI-0428
SRC-CUST-00429,Cliente 0429 Comercio e Servicos Ltda,Cliente 0429,13000000000429,active,Rua Comercial 69,180,Centro,Paulinia,SP,Brasil,13069029,financeiro0429@cliente.com.br,19900000429,CLI-0429
SRC-CUST-00430,Cliente 0430 Comercio e Servicos Ltda,Cliente 0430,13000000000430,active,Rua Comercial 70,181,Centro,Campinas,SP,Brasil,13070030,financeiro0430@cliente.com.br,19900000430,CLI-0430
SRC-CUST-00431,Cliente 0431 Comercio e Servicos Ltda,Cliente 0431,13000000000431,active,Rua Comercial 71,182,Centro,Sumare,SP,Brasil,13071031,financeiro0431@cliente.com.br,19900000431,CLI-0431
SRC-CUST-00432,Cliente 0432 Comercio e Servicos Ltda,Cliente 0432,13000000000432,active,Rua Comercial 72,183,Distrito Industrial,Valinhos,SP,Brasil,13072032,financeiro0432@cliente.com.br,19900000432,CLI-0432
SRC-CUST-00433,Cliente 0433 Comercio e Servicos Ltda,Cliente 0433,13000000000433,active,Rua Comercial 73,184,Centro,Hortolandia,SP,Brasil,13073033,financeiro0433@cliente.com.br,19900000433,CLI-0433
SRC-CUST-00434,Cliente 0434 Comercio e Servicos Ltda,Cliente 0434,13000000000434,active,Rua Comercial 74,185,Centro,Paulinia,SP,Brasil,13074034,financeiro0434@cliente.com.br,19900000434,CLI-0434
SRC-CUST-00435,Cliente 0435 Comercio e Servicos Ltda,Cliente 0435,13000000000435,inactive,Rua Comercial 75,186,Centro,Campinas,SP,Brasil,13075035,financeiro0435@cliente.com.br,19900000435,CLI-0435
SRC-CUST-00436,Cliente 0436 Comercio e Servicos Ltda,Cliente 0436,13000000000436,active,Rua Comercial 76,187,Distrito Industrial,Sumare,SP,Brasil,13076036,financeiro0436@cliente.com.br,19900000436,CLI-0436
SRC-CUST-00437,Cliente 0437 Comercio e Servicos Ltda,Cliente 0437,13000000000437,active,Rua Comercial 77,188,Centro,Valinhos,SP,Brasil,13077037,financeiro0437@cliente.com.br,19900000437,CLI-0437
SRC-CUST-00438,Cliente 0438 Comercio e Servicos Ltda,Cliente 0438,13000000000438,active,Rua Comercial 78,189,Centro,Hortolandia,SP,Brasil,13078038,financeiro0438@cliente.com.br,19900000438,CLI-0438
SRC-CUST-00439,Cliente 0439 Comercio e Servicos Ltda,Cliente 0439,13000000000439,active,Rua Comercial 79,190,Centro,Paulinia,SP,Brasil,13079039,financeiro0439@cliente.com.br,19900000439,CLI-0439
SRC-CUST-00440,Cliente 0440 Comercio e Servicos Ltda,Cliente 0440,13000000000440,active,Rua Comercial 80,191,Distrito Industrial,Campinas,SP,Brasil,13080040,financeiro0440@cliente.com.br,19900000440,CLI-0440
SRC-CUST-00441,Cliente 0441 Comercio e Servicos Ltda,Cliente 0441,13000000000441,active,Rua Comercial 81,192,Centro,Sumare,SP,Brasil,13081041,financeiro0441@cliente.com.br,19900000441,CLI-0441
SRC-CUST-00442,Cliente 0442 Comercio e Servicos Ltda,Cliente 0442,13000000000442,active,Rua Comercial 82,193,Centro,Valinhos,SP,Brasil,13082042,financeiro0442@cliente.com.br,19900000442,CLI-0442
SRC-CUST-00443,Cliente 0443 Comercio e Servicos Ltda,Cliente 0443,13000000000443,active,Rua Comercial 83,194,Centro,Hortolandia,SP,Brasil,13083043,financeiro0443@cliente.com.br,19900000443,CLI-0443
SRC-CUST-00444,Cliente 0444 Comercio e Servicos Ltda,Cliente 0444,13000000000444,active,Rua Comercial 84,195,Distrito Industrial,Paulinia,SP,Brasil,13084044,financeiro0444@cliente.com.br,19900000444,CLI-0444
SRC-CUST-00445,Cliente 0445 Comercio e Servicos Ltda,Cliente 0445,13000000000445,active,Rua Comercial 85,196,Centro,Campinas,SP,Brasil,13085045,financeiro0445@cliente.com.br,19900000445,CLI-0445
SRC-CUST-00446,Cliente 0446 Comercio e Servicos Ltda,Cliente 0446,13000000000446,active,Rua Comercial 86,197,Centro,Sumare,SP,Brasil,13086046,financeiro0446@cliente.com.br,19900000446,CLI-0446
SRC-CUST-00447,Cliente 0447 Comercio e Servicos Ltda,Cliente 0447,13000000000447,active,Rua Comercial 87,198,Centro,Valinhos,SP,Brasil,13087047,financeiro0447@cliente.com.br,19900000447,CLI-0447
SRC-CUST-00448,Cliente 0448 Comercio e Servicos Ltda,Cliente 0448,13000000000448,active,Rua Comercial 88,199,Distrito Industrial,Hortolandia,SP,Brasil,13088048,financeiro0448@cliente.com.br,19900000448,CLI-0448
SRC-CUST-00449,Cliente 0449 Comercio e Servicos Ltda,Cliente 0449,13000000000449,active,Rua Comercial 89,200,Centro,Paulinia,SP,Brasil,13089049,financeiro0449@cliente.com.br,19900000449,CLI-0449
SRC-CUST-00450,Cliente 0450 Comercio e Servicos Ltda,Cliente 0450,13000000000450,active,Rua Comercial 90,201,Centro,Campinas,SP,Brasil,13000050,financeiro0450@cliente.com.br,19900000450,CLI-0450
SRC-CUST-00451,Cliente 0451 Comercio e Servicos Ltda,Cliente 0451,13000000000451,active,Rua Comercial 91,202,Centro,Sumare,SP,Brasil,13001051,financeiro0451@cliente.com.br,19900000451,CLI-0451
SRC-CUST-00452,Cliente 0452 Comercio e Servicos Ltda,Cliente 0452,13000000000452,active,Rua Comercial 92,203,Distrito Industrial,Valinhos,SP,Brasil,13002052,financeiro0452@cliente.com.br,19900000452,CLI-0452
SRC-CUST-00453,Cliente 0453 Comercio e Servicos Ltda,Cliente 0453,13000000000453,active,Rua Comercial 93,204,Centro,Hortolandia,SP,Brasil,13003053,financeiro0453@cliente.com.br,19900000453,CLI-0453
SRC-CUST-00454,Cliente 0454 Comercio e Servicos Ltda,Cliente 0454,13000000000454,active,Rua Comercial 94,205,Centro,Paulinia,SP,Brasil,13004054,financeiro0454@cliente.com.br,19900000454,CLI-0454
SRC-CUST-00455,Cliente 0455 Comercio e Servicos Ltda,Cliente 0455,13000000000455,active,Rua Comercial 95,206,Centro,Campinas,SP,Brasil,13005055,financeiro0455@cliente.com.br,19900000455,CLI-0455
SRC-CUST-00456,Cliente 0456 Comercio e Servicos Ltda,Cliente 0456,13000000000456,active,Rua Comercial 96,207,Distrito Industrial,Sumare,SP,Brasil,13006056,financeiro0456@cliente.com.br,19900000456,CLI-0456
SRC-CUST-00457,Cliente 0457 Comercio e Servicos Ltda,Cliente 0457,13000000000457,active,Rua Comercial 97,208,Centro,Valinhos,SP,Brasil,13007057,financeiro0457@cliente.com.br,19900000457,CLI-0457
SRC-CUST-00458,Cliente 0458 Comercio e Servicos Ltda,Cliente 0458,13000000000458,active,Rua Comercial 98,209,Centro,Hortolandia,SP,Brasil,13008058,financeiro0458@cliente.com.br,19900000458,CLI-0458
SRC-CUST-00459,Cliente 0459 Comercio e Servicos Ltda,Cliente 0459,13000000000459,active,Rua Comercial 99,210,Centro,Paulinia,SP,Brasil,13009059,financeiro0459@cliente.com.br,19900000459,CLI-0459
SRC-CUST-00460,Cliente 0460 Comercio e Servicos Ltda,Cliente 0460,13000000000460,active,Rua Comercial 100,211,Distrito Industrial,Campinas,SP,Brasil,13010060,financeiro0460@cliente.com.br,19900000460,CLI-0460
SRC-CUST-00461,Cliente 0461 Comercio e Servicos Ltda,Cliente 0461,13000000000461,active,Rua Comercial 101,212,Centro,Sumare,SP,Brasil,13011061,financeiro0461@cliente.com.br,19900000461,CLI-0461
SRC-CUST-00462,Cliente 0462 Comercio e Servicos Ltda,Cliente 0462,13000000000462,active,Rua Comercial 102,213,Centro,Valinhos,SP,Brasil,13012062,financeiro0462@cliente.com.br,19900000462,CLI-0462
SRC-CUST-00463,Cliente 0463 Comercio e Servicos Ltda,Cliente 0463,13000000000463,active,Rua Comercial 103,214,Centro,Hortolandia,SP,Brasil,13013063,financeiro0463@cliente.com.br,19900000463,CLI-0463
SRC-CUST-00464,Cliente 0464 Comercio e Servicos Ltda,Cliente 0464,13000000000464,inactive,Rua Comercial 104,215,Distrito Industrial,Paulinia,SP,Brasil,13014064,financeiro0464@cliente.com.br,19900000464,CLI-0464
SRC-CUST-00465,Cliente 0465 Comercio e Servicos Ltda,Cliente 0465,13000000000465,active,Rua Comercial 105,216,Centro,Campinas,SP,Brasil,13015065,financeiro0465@cliente.com.br,19900000465,CLI-0465
SRC-CUST-00466,Cliente 0466 Comercio e Servicos Ltda,Cliente 0466,13000000000466,active,Rua Comercial 106,217,Centro,Sumare,SP,Brasil,13016066,financeiro0466@cliente.com.br,19900000466,CLI-0466
SRC-CUST-00467,Cliente 0467 Comercio e Servicos Ltda,Cliente 0467,13000000000467,active,Rua Comercial 107,218,Centro,Valinhos,SP,Brasil,13017067,financeiro0467@cliente.com.br,19900000467,CLI-0467
SRC-CUST-00468,Cliente 0468 Comercio e Servicos Ltda,Cliente 0468,13000000000468,active,Rua Comercial 108,219,Distrito Industrial,Hortolandia,SP,Brasil,13018068,financeiro0468@cliente.com.br,19900000468,CLI-0468
SRC-CUST-00469,Cliente 0469 Comercio e Servicos Ltda,Cliente 0469,13000000000469,active,Rua Comercial 109,220,Centro,Paulinia,SP,Brasil,13019069,financeiro0469@cliente.com.br,19900000469,CLI-0469
SRC-CUST-00470,Cliente 0470 Comercio e Servicos Ltda,Cliente 0470,13000000000470,active,Rua Comercial 110,221,Centro,Campinas,SP,Brasil,13020070,financeiro0470@cliente.com.br,19900000470,CLI-0470
SRC-CUST-00471,Cliente 0471 Comercio e Servicos Ltda,Cliente 0471,13000000000471,active,Rua Comercial 111,222,Centro,Sumare,SP,Brasil,13021071,financeiro0471@cliente.com.br,19900000471,CLI-0471
SRC-CUST-00472,Cliente 0472 Comercio e Servicos Ltda,Cliente 0472,13000000000472,active,Rua Comercial 112,223,Distrito Industrial,Valinhos,SP,Brasil,13022072,financeiro0472@cliente.com.br,19900000472,CLI-0472
SRC-CUST-00473,Cliente 0473 Comercio e Servicos Ltda,Cliente 0473,13000000000473,active,Rua Comercial 113,224,Centro,Hortolandia,SP,Brasil,13023073,financeiro0473@cliente.com.br,19900000473,CLI-0473
SRC-CUST-00474,Cliente 0474 Comercio e Servicos Ltda,Cliente 0474,13000000000474,active,Rua Comercial 114,225,Centro,Paulinia,SP,Brasil,13024074,financeiro0474@cliente.com.br,19900000474,CLI-0474
SRC-CUST-00475,Cliente 0475 Comercio e Servicos Ltda,Cliente 0475,13000000000475,active,Rua Comercial 115,226,Centro,Campinas,SP,Brasil,13025075,financeiro0475@cliente.com.br,19900000475,CLI-0475
SRC-CUST-00476,Cliente 0476 Comercio e Servicos Ltda,Cliente 0476,13000000000476,active,Rua Comercial 116,227,Distrito Industrial,Sumare,SP,Brasil,13026076,financeiro0476@cliente.com.br,19900000476,CLI-0476
SRC-CUST-00477,Cliente 0477 Comercio e Servicos Ltda,Cliente 0477,13000000000477,active,Rua Comercial 117,228,Centro,Valinhos,SP,Brasil,13027077,financeiro0477@cliente.com.br,19900000477,CLI-0477
SRC-CUST-00478,Cliente 0478 Comercio e Servicos Ltda,Cliente 0478,13000000000478,active,Rua Comercial 118,229,Centro,Hortolandia,SP,Brasil,13028078,financeiro0478@cliente.com.br,19900000478,CLI-0478
SRC-CUST-00479,Cliente 0479 Comercio e Servicos Ltda,Cliente 0479,13000000000479,active,Rua Comercial 119,230,Centro,Paulinia,SP,Brasil,13029079,financeiro0479@cliente.com.br,19900000479,CLI-0479
SRC-CUST-00480,Cliente 0480 Comercio e Servicos Ltda,Cliente 0480,13000000000480,active,Rua Comercial 120,231,Distrito Industrial,Campinas,SP,Brasil,13030080,financeiro0480@cliente.com.br,19900000480,CLI-0480
SRC-CUST-00481,Cliente 0481 Comercio e Servicos Ltda,Cliente 0481,13000000000481,active,Rua Comercial 121,232,Centro,Sumare,SP,Brasil,13031081,financeiro0481@cliente.com.br,19900000481,CLI-0481
SRC-CUST-00482,Cliente 0482 Comercio e Servicos Ltda,Cliente 0482,13000000000482,active,Rua Comercial 122,233,Centro,Valinhos,SP,Brasil,13032082,financeiro0482@cliente.com.br,19900000482,CLI-0482
SRC-CUST-00483,Cliente 0483 Comercio e Servicos Ltda,Cliente 0483,13000000000483,active,Rua Comercial 123,234,Centro,Hortolandia,SP,Brasil,13033083,financeiro0483@cliente.com.br,19900000483,CLI-0483
SRC-CUST-00484,Cliente 0484 Comercio e Servicos Ltda,Cliente 0484,13000000000484,active,Rua Comercial 124,235,Distrito Industrial,Paulinia,SP,Brasil,13034084,financeiro0484@cliente.com.br,19900000484,CLI-0484
SRC-CUST-00485,Cliente 0485 Comercio e Servicos Ltda,Cliente 0485,13000000000485,active,Rua Comercial 125,236,Centro,Campinas,SP,Brasil,13035085,financeiro0485@cliente.com.br,19900000485,CLI-0485
SRC-CUST-00486,Cliente 0486 Comercio e Servicos Ltda,Cliente 0486,13000000000486,active,Rua Comercial 126,237,Centro,Sumare,SP,Brasil,13036086,financeiro0486@cliente.com.br,19900000486,CLI-0486
SRC-CUST-00487,Cliente 0487 Comercio e Servicos Ltda,Cliente 0487,13000000000487,active,Rua Comercial 127,238,Centro,Valinhos,SP,Brasil,13037087,financeiro0487@cliente.com.br,19900000487,CLI-0487
SRC-CUST-00488,Cliente 0488 Comercio e Servicos Ltda,Cliente 0488,13000000000488,active,Rua Comercial 128,239,Distrito Industrial,Hortolandia,SP,Brasil,13038088,financeiro0488@cliente.com.br,19900000488,CLI-0488
SRC-CUST-00489,Cliente 0489 Comercio e Servicos Ltda,Cliente 0489,13000000000489,active,Rua Comercial 129,240,Centro,Paulinia,SP,Brasil,13039089,financeiro0489@cliente.com.br,19900000489,CLI-0489
SRC-CUST-00490,Cliente 0490 Comercio e Servicos Ltda,Cliente 0490,13000000000490,active,Rua Comercial 130,241,Centro,Campinas,SP,Brasil,13040090,financeiro0490@cliente.com.br,19900000490,CLI-0490
SRC-CUST-00491,Cliente 0491 Comercio e Servicos Ltda,Cliente 0491,13000000000491,active,Rua Comercial 131,242,Centro,Sumare,SP,Brasil,13041091,financeiro0491@cliente.com.br,19900000491,CLI-0491
SRC-CUST-00492,Cliente 0492 Comercio e Servicos Ltda,Cliente 0492,13000000000492,active,Rua Comercial 132,243,Distrito Industrial,Valinhos,SP,Brasil,13042092,financeiro0492@cliente.com.br,19900000492,CLI-0492
SRC-CUST-00493,Cliente 0493 Comercio e Servicos Ltda,Cliente 0493,13000000000493,inactive,Rua Comercial 133,244,Centro,Hortolandia,SP,Brasil,13043093,financeiro0493@cliente.com.br,19900000493,CLI-0493
SRC-CUST-00494,Cliente 0494 Comercio e Servicos Ltda,Cliente 0494,13000000000494,active,Rua Comercial 134,245,Centro,Paulinia,SP,Brasil,13044094,financeiro0494@cliente.com.br,19900000494,CLI-0494
SRC-CUST-00495,Cliente 0495 Comercio e Servicos Ltda,Cliente 0495,13000000000495,active,Rua Comercial 135,246,Centro,Campinas,SP,Brasil,13045095,financeiro0495@cliente.com.br,19900000495,CLI-0495
SRC-CUST-00496,Cliente 0496 Comercio e Servicos Ltda,Cliente 0496,13000000000496,active,Rua Comercial 136,247,Distrito Industrial,Sumare,SP,Brasil,13046096,financeiro0496@cliente.com.br,19900000496,CLI-0496
SRC-CUST-00497,Cliente 0497 Comercio e Servicos Ltda,Cliente 0497,13000000000497,active,Rua Comercial 137,248,Centro,Valinhos,SP,Brasil,13047097,financeiro0497@cliente.com.br,19900000497,CLI-0497
SRC-CUST-00498,Cliente 0498 Comercio e Servicos Ltda,Cliente 0498,13000000000498,active,Rua Comercial 138,249,Centro,Hortolandia,SP,Brasil,13048098,financeiro0498@cliente.com.br,19900000498,CLI-0498
SRC-CUST-00499,Cliente 0499 Comercio e Servicos Ltda,Cliente 0499,13000000000499,active,Rua Comercial 139,250,Centro,Paulinia,SP,Brasil,13049099,financeiro0499@cliente.com.br,19900000499,CLI-0499
